Code,Sex,BirthDay,BirthMonth,BirthYear,Expr1005,BirthWt,MumCode,MumAge,DaysFrom1May,MotherStatus
KIC18,2,4,6,2018,WIC14,5.28,WIC14,4,34,Naive
KIC20,1,24,6,2020,WIC14,7.120000191,WIC14,6,54,True yeld
KIC22,2,27,5,2022,WIC14,6.434999905,WIC14,8,26,True yeld
KIC23,2,1,6,2023,WIC14,6.979999809,WIC14,9,31,Milk
KIL74,1,8,6,1974,BUL71,5.540000095,BUL71,3,38,Naive
KIL75,1,2,6,1975,BUL71,5.810000095,BUL71,4,32,Winter yeld
KIL76,2,6,6,1976,BUL71,7.519999809,BUL71,5,36,Winter yeld
KIL77,2,9,6,1977,BUL71,6.619999809,BUL71,6,39,Milk
KIL78,2,3,6,1978,BUL71,7.32,BUL71,7,33,Milk
KIL79,2,9,6,1979,BUL71,6.91,BUL71,8,39,Milk
KIL80,1,9,6,1980,BUL71,6.895,BUL71,9,39,Milk
KIL81,2,15,7,1981,BUL71,6.64,BUL71,10,75,Winter yeld
KIL82,1,27,6,1982,BUL71,5.92,BUL71,11,57,Winter yeld
KIL83,1,15,6,1983,BUL71,6.119999809,BUL71,12,45,Milk
KIL84,2,16,6,1984,BUL71,5.320000095,BUL71,13,46,Winter yeld
KIL85,2,26,6,1985,BUL71,5.64,BUL71,14,56,Winter yeld
KIT90,1,30,5,1990,TER85,4.024999905,TER85,5,29,Naive
KIT91,2,7,6,1991,TER85,5.124999809,TER85,6,37,Milk
KIT92,1,14,6,1992,TER85,4.64,TER85,7,44,Winter yeld
KIT95,1,11,6,1995,TER85,5.075000191,TER85,10,41,True yeld
KIT96,2,17,6,1996,TER85,4.739999905,TER85,11,47,Milk
KIT97,2,11,6,1997,TER85,2.925,TER85,12,41,Milk
KIW79,2,25,6,1979,BLO75,5.040000095,BLO75,4,55,Naive
KIW81,1,3,7,1981,BLO75,4.619999809,BLO75,6,63,True yeld
KIW85,2,8,6,1985,BLO75,6.580000191,BLO75,10,38,Milk
KIW87,2,6,6,1987,BLO75,6.479999809,BLO75,12,36,True yeld
KIW89,2,22,6,1989,BLO75,7.059999905,BLO75,14,52,True yeld
KIW91,1,10,6,1991,BLO75,4.519999809,BLO75,16,40,True yeld
KIW92,2,29,6,1992,BLO75,4.519999905,BLO75,17,59,Winter yeld
KKA15,1,10,6,2015,WAL11,4.474999905,WAL11,4,40,Naive
KKA16,1,19,6,2016,WAL11,6.56,WAL11,5,49,Milk
KKA18,2,4,6,2018,WAL11,5.180000095,WAL11,7,34,True yeld
KKA20,1,21,5,2020,WAL11,7.259999809,WAL11,9,20,True yeld
KKA21,2,15,6,2021,WAL11,5.940000191,WAL11,10,45,Milk
KKA23,2,24,5,2023,WAL11,6.639999809,WAL11,12,23,True yeld
KLD00,2,5,6,2000,BNX94,7.64,BNX94,6,35,Summer yeld
KLD01,1,8,6,2001,BNX94,7.079999809,BNX94,7,38,Milk
KLD03,1,7,6,2003,BNX94,7.980000381,BNX94,9,37,Milk
KLD05,1,27,5,2005,BNX94,7.73,BNX94,11,26,True yeld
KLD06,2,1,6,2006,BNX94,7.740000381,BNX94,12,31,Milk
KLD07,2,3,6,2007,BNX94,6.609999809,BNX94,13,33,Milk
KLD99,2,7,6,1999,BNX94,8.084999619,BNX94,5,37,Naive
KLE23,1,1,6,2023,BCA20,4.78,BCA20,3,31,Naive
KLN17,2,30,5,2017,PRC12,7.959999619,PRC12,5,29,Milk
KLP14,2,10,6,2014,MTT10,5.609999809,MTT10,4,40,Naive
KLP16,2,7,6,2016,MTT10,7.240000191,MTT10,6,37,True yeld
KLP18,1,5,6,2018,MTT10,6.600000095,MTT10,8,35,True yeld
KLP20,2,3,6,2020,MTT10,7.609999809,MTT10,10,33,True yeld
KLP21,1,17,6,2021,MTT10,5.82,MTT10,11,47,Milk
KLP23,2,27,5,2023,MTT10,6.019999809,MTT10,13,26,True yeld
KNO03,1,5,6,2003,TRK87,6.940000191,TRK87,16,35,Milk
KNO90,2,7,7,1990,TRK87,5.259999809,TRK87,3,67,Naive
KNO91,1,7,6,1991,TRK87,5.580000381,TRK87,4,37,Winter yeld
KNO99,2,27,5,1999,TRK87,,TRK87,12,26,True yeld
KOH15,1,25,5,2015,AYE10,5.720000095,AYE10,5,24,Naive
KOH16,1,25,5,2016,AYE10,6.019999905,AYE10,6,24,Milk
KOH18,1,24,5,2018,AYE10,6.620000191,AYE10,8,23,True yeld
KOH20,2,13,5,2020,AYE10,7.710000191,AYE10,10,12,True yeld
KOH22,1,24,5,2022,AYE10,7.64,AYE10,12,23,True yeld
KRB04,2,8,6,2004,ALD01,4.839999809,ALD01,3,38,Naive
KRB05,1,15,6,2005,ALD01,5.85,ALD01,4,45,Winter yeld
KRM05,1,13,6,2005,TIK01,5.509999905,TIK01,4,43,Naive
KRM06,2,28,6,2006,TIK01,,TIK01,5,58,Summer yeld
LAC00,1,24,5,2000,BCL95,5.440000191,BCL95,5,23,Naive
LAC02,2,23,6,2002,BCL95,7.880000381,BCL95,7,53,True yeld
LAC04,1,3,6,2004,BCL95,7.41,BCL95,9,33,True yeld
LAM81,1,9,6,1981,CMO78,7.080000191,CMO78,3,39,Naive
LAM83,1,1,6,1983,CMO78,6.899999809,CMO78,5,31,True yeld
LAM84,2,8,6,1984,CMO78,7.259999809,CMO78,6,38,Milk
LAM86,2,3,6,1986,CMO78,7.42,CMO78,8,33,True yeld
LAM87,2,15,6,1987,CMO78,6.760000191,CMO78,9,45,Milk
LAM90,2,29,5,1990,CMO78,7.314999905,CMO78,12,28,True yeld
LAP78,2,13,6,1978,MOL75,5.355000095,MOL75,3,43,Naive
LAP81,1,24,5,1981,MOL75,5.78,MOL75,6,23,True yeld
LAP83,2,29,5,1983,MOL75,6.959999619,MOL75,8,28,True yeld
LAR01,2,1,6,2001,KIT95,5.2,KIT95,6,31,True yeld
LAR02,2,7,6,2002,KIT95,4.444999809,KIT95,7,37,Winter yeld
LAR03,1,2,6,2003,KIT95,4.940000191,KIT95,8,32,Winter yeld
LAR04,2,24,5,2004,KIT95,4.800000191,KIT95,9,23,Summer yeld
LAR05,2,1,6,2005,KIT95,,KIT95,10,31,Summer yeld
LAR06,2,1,6,2006,KIT95,4.509999905,KIT95,11,31,Milk
LAR08,2,27,5,2008,KIT95,5.06,KIT95,13,26,True yeld
LAR11,1,31,5,2011,KIT95,2.855000095,KIT95,16,30,True yeld
LAR99,2,6,6,1999,KIT95,3.379999905,KIT95,4,36,Naive
LAV09,2,2,6,2009,CLK06,6.14,CLK06,3,32,Naive
LCH04,2,24,5,2004,CED00,5.844999905,CED00,4,23,Naive
LCH06,1,20,5,2006,CED00,6.739999619,CED00,6,19,True yeld
LCH08,1,22,5,2008,CED00,6.519999809,CED00,8,21,True yeld
LCH10,1,8,6,2010,CED00,6.399999809,CED00,10,38,True yeld
LCH12,1,2,6,2012,CED00,8.41,CED00,12,32,True yeld
LEA15,2,6,6,2015,ORY07,7.5,ORY07,8,36,Naive
LEI10,2,27,5,2010,RAP06,6.009999905,RAP06,4,26,Naive
LEI12,1,15,5,2012,RAP06,7.82,RAP06,6,14,True yeld
LEI13,1,26,5,2013,RAP06,7.109999809,RAP06,7,25,Milk
LEI15,1,26,5,2015,RAP06,7.41,RAP06,9,25,True yeld
LEI16,2,21,6,2016,RAP06,9.28,RAP06,10,51,Milk
LEM16,1,26,5,2016,AYE12,7.42,AYE12,4,25,Naive
LEM18,2,1,6,2018,AYE12,7.295000095,AYE12,6,31,True yeld
LEM20,2,25,5,2020,AYE12,8.549999809,AYE12,8,24,True yeld
LEM21,2,1,7,2021,AYE12,9.639999809,AYE12,9,61,Milk
LEM23,2,19,5,2023,AYE12,5.28,AYE12,11,18,True yeld
LEN78,2,7,6,1978,MOY73,7.180000095,MOY73,5,37,Naive
LEN81,2,4,6,1981,MOY73,8.039999619,MOY73,8,34,True yeld
LEN83,2,29,5,1983,MOY73,7.660000381,MOY73,10,28,True yeld
LEN84,2,13,6,1984,MOY73,7.355000095,MOY73,11,43,Milk
LEN85,1,14,6,1985,MOY73,8.455,MOY73,12,44,Milk
LEX07,2,26,6,2007,OPA03,6.139999809,OPA03,4,56,Naive
LIA16,2,1,6,2016,ARA09,6.425,ARA09,7,31,True yeld
LIA18,2,1,6,2018,ARA09,6.120000191,ARA09,9,31,True yeld
LIA20,2,26,5,2020,ARA09,7.210000191,ARA09,11,25,True yeld
LIA21,2,1,6,2021,ARA09,5.109999809,ARA09,12,31,Milk
LIA23,2,26,5,2023,ARA09,5.855000095,ARA09,14,25,True yeld
LIC74,2,7,7,1974,CRT71,6.554999905,CRT71,3,67,Naive
LIC76,2,19,6,1976,CRT71,8.309999619,CRT71,5,49,True yeld
LIC77,1,18,6,1977,CRT71,6.024999905,CRT71,6,48,Milk
LIC78,2,2,6,1978,CRT71,4.460000095,CRT71,7,32,Summer yeld
LIC79,2,21,6,1979,CRT71,6.46,CRT71,8,51,Winter yeld
LIL00,1,7,6,2000,THU96,5.425,THU96,4,37,Naive
LIL02,2,4,7,2002,THU96,,THU96,6,64,True yeld
LIL04,1,10,7,2004,THU96,6.119999809,THU96,8,70,True yeld
LIL06,1,24,5,2006,THU96,6.940000191,THU96,10,23,True yeld
LIL07,1,2,7,2007,THU96,7.240000191,THU96,11,62,Milk
LIL09,2,21,7,2009,THU96,6.580000191,THU96,13,81,True yeld
LIM82,1,16,6,1982,POL73,5.379999905,POL73,9,46,True yeld
LIT74,2,15,6,1974,LITLH,6.96,LITLH,7,45,Milk
LIT75,1,2,6,1975,LITLH,5.169999809,LITLH,8,32,Milk
LIT76,2,3,6,1976,LITLH,6.440000191,LITLH,9,33,Milk
LIT81,1,5,6,1981,LITLH,6.109999809,LITLH,14,35,True yeld
LIZ82,2,16,6,1982,LTF77,5.339999809,LTF77,5,46,Naive
LIZ83,2,7,6,1983,LTF77,5.899999809,LTF77,6,37,Summer yeld
LMS00,1,6,6,2000,GOD94,6.92,GOD94,6,36,Winter yeld
LMS01,2,10,6,2001,GOD94,7.360000191,GOD94,7,40,Milk
LMS03,2,25,5,2003,GOD94,8.740000381,GOD94,9,24,True yeld
LMS04,1,9,6,2004,GOD94,7.024999905,GOD94,10,39,Milk
LMS05,1,15,6,2005,GOD94,6.540000095,GOD94,11,45,Winter yeld
LMS06,1,13,6,2006,GOD94,7.14,GOD94,12,43,Milk
LMS07,1,30,6,2007,GOD94,7.679999619,GOD94,13,60,Milk
LMS09,1,13,6,2009,GOD94,5.78,GOD94,15,43,True yeld
LMS10,1,13,6,2010,GOD94,4.540000095,GOD94,16,43,Summer yeld
LMS97,1,1,6,1997,GOD94,6.360000191,GOD94,3,31,Naive
LMS98,1,15,6,1998,GOD94,6.680000095,GOD94,4,45,Milk
LMS99,2,5,6,1999,GOD94,7.940000191,GOD94,5,35,Winter yeld
LNC04,1,6,6,2004,SAX00,5.239999905,SAX00,4,36,Naive
LOB82,2,10,6,1982,TOR78,4.799999905,TOR78,4,40,Naive
LOB84,2,11,6,1984,TOR78,5.740000191,TOR78,6,41,Summer yeld
LOB85,1,1,6,1985,TOR78,6.64,TOR78,7,31,Summer yeld
LOB86,1,11,6,1986,TOR78,5.220000191,TOR78,8,41,Winter yeld
LOB88,1,8,6,1988,TOR78,5.440000191,TOR78,10,38,Winter yeld
LOB89,1,10,7,1989,TOR78,3.940000191,TOR78,11,70,Winter yeld
LOG84,1,2,6,1984,BRA77,9.420000191,BRA77,7,32,True yeld
LPA02,1,29,5,2002,LMS97,6.260000191,LMS97,5,28,Summer yeld
LPA03,2,5,6,2003,LMS97,7.580000191,LMS97,6,35,Milk
LPA04,1,8,6,2004,LMS97,7.079999809,LMS97,7,38,Milk
LPA06,1,30,5,2006,LMS97,6.580000191,LMS97,9,29,True yeld
LPA07,2,3,6,2007,LMS97,8.395,LMS97,10,33,Summer yeld
LPA08,2,1,6,2008,LMS97,7.55,LMS97,11,31,Summer yeld
LPA09,1,30,6,2009,LMS97,6.524999905,LMS97,12,60,Milk
LPA12,1,26,5,2012,LMS97,6.780000191,LMS97,15,25,Summer yeld
LPA13,1,18,6,2013,LMS97,3.919999905,LMS97,16,48,Milk
LPW00,1,8,6,2000,FEA87,3.820000095,FEA87,13,38,Summer yeld
LPW91,1,13,6,1991,FEA87,4.659999905,FEA87,4,43,Naive
LPW93,1,14,6,1993,FEA87,5.64,FEA87,6,44,True yeld
LPW94,1,9,6,1994,FEA87,5.639999809,FEA87,7,39,Milk
LPW97,1,7,6,1997,FEA87,5.439999619,FEA87,10,37,True yeld
LPW98,1,15,6,1998,FEA87,5.680000095,FEA87,11,45,Milk
LPW99,2,19,6,1999,FEA87,4.940000191,FEA87,12,49,Winter yeld
LTE02,1,18,6,2002,CAF98,6.019999809,CAF98,4,48,Naive
LTF71,2,11,6,1971,LTFLH,6.97,LTFLH,4,41,Milk
LTF74,1,9,6,1974,LTFLH,7.319999619,LTFLH,7,39,Milk
LTF75,2,14,6,1975,LTFLH,5.860000191,LTFLH,8,44,Milk
LTF77,1,4,6,1977,LTFLH,6.039999905,LTFLH,10,34,True yeld
LUN09,1,20,5,2009,BSY04,7.000000191,BSY04,5,19,Naive
LUN10,2,9,7,2010,BSY04,6.839999809,BSY04,6,69,Milk
LUT08,1,2,6,2008,FDL03,4.600000095,FDL03,5,32,Naive
LUT10,1,8,6,2010,FDL03,4.56,FDL03,7,38,True yeld
LUT12,1,2,6,2012,FDL03,5.059999905,FDL03,9,32,True yeld
LUT16,2,31,5,2016,FDL03,5.195000191,FDL03,13,30,Summer yeld
LUZ82,2,8,6,1982,DOR78,5.459999809,DOR78,4,38,Naive
LUZ88,1,24,6,1988,DOR78,7.4,DOR78,10,54,Milk
LUZ90,2,29,5,1990,DOR78,6.28,DOR78,12,28,Summer yeld
LYR14,2,13,6,2014,LUT08,7.660000381,LUT08,6,43,True yeld
LYR16,1,29,5,2016,LUT08,6.979999809,LUT08,8,28,True yeld
LYR17,1,4,6,2017,LUT08,6.524999905,LUT08,9,34,Milk
LYR20,1,27,5,2020,LUT08,6.524999905,LUT08,12,26,Milk
MAA20,2,24,5,2020,BED15,7.220000191,BED15,5,23,Summer yeld
MAA21,2,9,6,2021,BED15,6.554999905,BED15,6,39,Milk
MAB16,2,10,6,2016,MDD13,6.124999809,MDD13,3,40,Naive
MAB19,2,29,5,2019,MDD13,8.070000381,MDD13,6,28,Summer yeld
MAB20,2,18,8,2020,MDD13,8.354999619,MDD13,7,109,Summer yeld
MAB22,1,24,5,2022,MDD13,7.580000191,MDD13,9,23,True yeld
MAB23,1,13,6,2023,MDD13,7.479999809,MDD13,10,43,Milk
MAC78,2,2,6,1978,YHO74,7.354999809,YHO74,4,32,Naive
MAC81,2,22,6,1981,YHO74,8.720000191,YHO74,7,52,Winter yeld
MAC87,1,8,6,1987,YHO74,8.039999809,YHO74,13,38,True yeld
MAD87,1,6,6,1987,BOT79,6.000000191,BOT79,8,36,True yeld
MAD91,1,5,6,1991,BOT79,7.124999809,BOT79,12,35,True yeld
MAG72,2,18,6,1972,MOM67,4.310000095,MOM67,5,48,Winter yeld
MAG74,2,14,6,1974,MOM67,7.675000095,MOM67,7,44,True yeld
MAG77,1,8,7,1977,MOM67,4.560000191,MOM67,10,68,True yeld
MAJ10,2,29,5,2010,PRC06,4.829999905,PRC06,4,28,Naive
MAJ12,1,19,5,2012,PRC06,7.940000191,PRC06,6,18,True yeld
MAJ13,1,25,5,2013,PRC06,8.179999619,PRC06,7,24,Milk
MAJ14,1,16,6,2014,PRC06,7.579999809,PRC06,8,46,Milk
MAJ16,2,13,5,2016,PRC06,8.020000381,PRC06,10,12,True yeld
MAJ18,2,16,5,2018,PRC06,8.219999619,PRC06,12,15,True yeld
MAJ19,1,8,6,2019,PRC06,6.979999809,PRC06,13,38,Milk
MAJ20,2,5,6,2020,PRC06,6.419999905,PRC06,14,35,Milk
MAL91,2,27,5,1991,SME84,6.260000191,SME84,7,26,Summer yeld
MAL93,1,13,6,1993,SME84,6.749999809,SME84,9,43,True yeld
MAL95,2,11,6,1995,SME84,5.680000095,SME84,11,41,True yeld
MAL98,1,26,5,1998,SME84,4.895,SME84,14,25,True yeld
MAM16,2,21,7,2016,VIP11,7.549999809,VIP11,5,81,Naive
MAM18,2,3,6,2018,VIP11,6.240000191,VIP11,7,33,True yeld
MAM20,2,11,8,2020,VIP11,6.940000191,VIP11,9,102,True yeld
MAM21,1,15,7,2021,VIP11,5.540000095,VIP11,10,75,Winter yeld
MAM22,2,3,8,2022,VIP11,7.040000095,VIP11,11,94,Summer yeld
MAN78,2,8,6,1978,MOM72,5.94,MOM72,6,38,Summer yeld
MAN80,1,3,7,1980,MOM72,7.540000095,MOM72,8,63,Milk
MAN83,1,22,6,1983,MOM72,4.220000191,MOM72,11,52,Milk
MAN85,2,11,6,1985,MOM72,6.710000191,MOM72,13,41,True yeld
MAP07,2,18,5,2007,CED02,6.379999905,CED02,5,17,Summer yeld
MAR87,1,12,6,1987,MAW83,4.270000095,MAW83,4,42,Naive
MAR89,1,7,6,1989,MAW83,6.000000191,MAW83,6,37,True yeld
MAR91,2,28,5,1991,MAW83,5.710000191,MAW83,8,27,Summer yeld
MAR93,1,1,6,1993,MAW83,5.940000191,MAW83,10,31,True yeld
MAR95,1,30,5,1995,MAW83,5.139999809,MAW83,12,29,Summer yeld
MAR96,2,13,6,1996,MAW83,4.120000191,MAW83,13,43,Milk
MAR97,1,6,7,1997,MAW83,5.000000191,MAW83,14,66,Summer yeld
MAS90,2,4,6,1990,TUR85,7.609999809,TUR85,5,34,Naive
MAS92,1,1,7,1992,TUR85,6.739999905,TUR85,7,61,True yeld
MAS94,1,31,5,1994,TUR85,6.765000095,TUR85,9,30,True yeld
MAS97,2,7,6,1997,TUR85,8.010000381,TUR85,12,37,Summer yeld
MAS99,1,28,5,1999,TUR85,7.180000095,TUR85,14,27,True yeld
MAT04,1,5,6,2004,MAR89,2.840000048,MAR89,15,35,True yeld
MAT96,1,8,6,1996,MAR89,4.710000191,MAR89,7,38,True yeld
MAT98,1,9,6,1998,MAR89,5.619999809,MAR89,9,39,True yeld
MAW79,1,6,6,1979,MOD74,5.000000191,MOD74,5,36,Naive
MAW81,2,15,6,1981,MOD74,6.425,MOD74,7,45,True yeld
MAW83,1,8,6,1983,MOD74,6.619999809,MOD74,9,38,True yeld
MAW85,2,14,6,1985,MOD74,5.840000095,MOD74,11,44,True yeld
MAX82,2,7,6,1982,COL78,5.609999809,COL78,4,37,Naive
MAX84,1,20,6,1984,COL78,6.41,COL78,6,50,True yeld
MAX85,2,23,6,1985,COL78,6.049999809,COL78,7,53,Milk
MCC21,1,27,5,2021,SHO17,7.355000095,SHO17,4,26,Naive
MCD10,1,7,6,2010,WAL06,4.240000191,WAL06,4,37,Naive
MCD11,2,13,6,2011,WAL06,2.984999952,WAL06,5,43,Winter yeld
MCD12,1,26,5,2012,WAL06,5.680000191,WAL06,6,25,Summer yeld
MCD13,2,30,5,2013,WAL06,5.600000095,WAL06,7,29,Milk
MCD14,1,15,6,2014,WAL06,4.91,WAL06,8,45,Milk
MCD15,1,15,6,2015,WAL06,5.325000095,WAL06,9,45,Milk
MCD16,2,6,6,2016,WAL06,5.425,WAL06,10,36,Milk
MCD17,1,12,6,2017,WAL06,4.224999905,WAL06,11,42,Winter yeld
MCL20,1,23,5,2020,IRI16,6.519999905,IRI16,4,22,Naive
MCL22,2,19,5,2022,IRI16,7.239999905,IRI16,6,18,True yeld
MCL23,2,31,5,2023,IRI16,8.055000381,IRI16,7,30,Winter yeld
MCQ17,2,4,6,2017,PPL11,8.459999619,PPL11,6,34,Summer yeld
MCU12,1,24,5,2012,MNG09,6.739999905,MNG09,3,23,Naive
MCU14,1,15,5,2014,MNG09,6.720000191,MNG09,5,14,True yeld
MCU15,2,21,5,2015,MNG09,7.710000191,MNG09,6,20,Summer yeld
MCU16,2,22,5,2016,MNG09,9.32,MNG09,7,21,Milk
MCU17,1,15,5,2017,MNG09,7.520000381,MNG09,8,14,Summer yeld
MCU19,1,18,5,2019,MNG09,9.725000191,MNG09,10,17,Summer yeld
MCU20,1,20,5,2020,MNG09,7.839999809,MNG09,11,19,Milk
MCU21,2,17,5,2021,MNG09,9.039999619,MNG09,12,16,Summer yeld
MCU22,2,27,5,2022,MNG09,8.32,MNG09,13,26,Milk
MCU23,2,25,5,2023,MNG09,8.159999619,MNG09,14,24,Milk
MDD12,2,19,5,2012,MEG06,7.499999619,MEG06,6,18,True yeld
MDD15,2,21,5,2015,MEG06,6.8,MEG06,9,20,True yeld
MDD16,2,7,6,2016,MEG06,,MEG06,10,37,Milk
MDD17,1,20,5,2017,MEG06,7.440000381,MEG06,11,19,Summer yeld
MDD19,2,31,5,2019,MEG06,7.880000381,MEG06,13,30,True yeld
MDD20,1,13,6,2020,MEG06,5.810000095,MEG06,14,43,Milk
MDL01,2,4,6,2001,FAN93,6.414999809,FAN93,8,34,True yeld
MDL03,2,23,6,2003,FAN93,5.680000191,FAN93,10,53,True yeld
MDL04,2,30,5,2004,FAN93,5.220000191,FAN93,11,29,Milk
MDL97,2,29,5,1997,FAN93,4.960000095,FAN93,4,28,Naive
MDL98,1,6,6,1998,FAN93,4.78,FAN93,5,36,Winter yeld
MDL99,1,21,6,1999,FAN93,5.979999905,FAN93,6,51,Winter yeld
MDR02,1,15,6,2002,TIK98,6.64,TIK98,4,45,Naive
MEA88,1,2,6,1988,BAR84,5.14,BAR84,4,32,Naive
MEA89,1,14,6,1989,BAR84,5.680000191,BAR84,5,44,Winter yeld
MEA90,2,2,6,1990,BAR84,6.630000095,BAR84,6,32,Winter yeld
MEA91,2,31,5,1991,BAR84,6.26,BAR84,7,30,Winter yeld
MEA92,2,11,6,1992,BAR84,6.109999809,BAR84,8,41,Winter yeld
MEA94,2,28,5,1994,BAR84,7.875000381,BAR84,10,27,True yeld
MED01,2,7,6,2001,APH98,3.619999809,APH98,3,37,Naive
MEE03,1,23,5,2003,YEW99,6.580000191,YEW99,4,22,Naive
MEE05,1,20,5,2005,YEW99,6.080000191,YEW99,6,19,True yeld
MEE06,2,8,6,2006,YEW99,6.540000095,YEW99,7,38,Milk
MEE08,2,22,5,2008,YEW99,6.28,YEW99,9,21,True yeld
MEE13,2,26,5,2013,YEW99,5.329999905,YEW99,14,25,True yeld
MEG00,1,8,6,2000,MAR95,3.940000191,MAR95,5,38,Summer yeld
MEG02,1,8,6,2002,MAR95,5.5,MAR95,7,38,True yeld
MEG04,2,24,5,2004,MAR95,7.540000095,MAR95,9,23,True yeld
MEG06,1,26,5,2006,MAR95,6.1,MAR95,11,25,True yeld
MEG07,1,12,6,2007,MAR95,4.180000095,MAR95,12,42,Milk
MEG09,2,22,5,2009,MAR95,5.139999809,MAR95,14,21,Summer yeld
MEG11,1,22,6,2011,MAR95,6.479999809,MAR95,16,52,Summer yeld
MEG98,1,12,9,1998,MAR95,6.7,MAR95,3,134,Naive
MEG99,2,15,6,1999,MAR95,5.080000191,MAR95,4,45,Summer yeld
MEL75,1,28,5,1975,YHO71,6.840000095,YHO71,4,27,Naive
MEL76,1,18,6,1976,YHO71,7.44,YHO71,5,48,Milk
MEL77,1,14,6,1977,YHO71,6.019999809,YHO71,6,44,Milk
MEL79,2,26,5,1979,YHO71,6.78,YHO71,8,25,True yeld
MEL83,2,30,5,1983,YHO71,6.440000191,YHO71,12,29,Summer yeld
MEL84,2,8,6,1984,YHO71,4.720000191,YHO71,13,38,Milk
MEL88,1,3,6,1988,YHO71,3.94,YHO71,17,33,Summer yeld
MES22,2,18,6,2022,COM18,7.64,COM18,4,48,Naive
MGH05,1,4,6,2005,MEG00,5.080000191,MEG00,5,34,Naive
MGH06,1,21,6,2006,MEG00,2.600000095,MEG00,6,51,Winter yeld
MGH07,2,21,6,2007,MEG00,7.024999905,MEG00,7,51,Summer yeld
MIC08,2,21,5,2008,SCR04,6.14,SCR04,4,20,Naive
MIC10,2,24,5,2010,SCR04,8.76,SCR04,6,23,True yeld
MIC11,2,23,5,2011,SCR04,8.740000381,SCR04,7,22,Summer yeld
MIC15,1,29,5,2015,SCR04,7.539999905,SCR04,11,28,Milk
MIC16,2,28,6,2016,SCR04,9.079999809,SCR04,12,58,Summer yeld
MIC17,1,12,5,2017,SCR04,7.34,SCR04,13,11,Summer yeld
MLA16,2,3,6,2016,RAS12,6.019999809,RAS12,4,33,Naive
MLA18,1,1,6,2018,RAS12,6.594999809,RAS12,6,31,True yeld
MLA19,1,11,6,2019,RAS12,8.495000381,RAS12,7,41,Milk
MLA20,2,31,5,2020,RAS12,8.41,RAS12,8,30,Milk
MLA21,1,4,6,2021,RAS12,7.78,RAS12,9,34,Milk
MLA22,2,25,5,2022,RAS12,6.82,RAS12,10,24,Milk
MLA23,2,29,5,2023,RAS12,8.839999809,RAS12,11,28,Milk
MLB20,1,1,6,2020,KKA15,4.040000095,KKA15,5,31,Naive
MLB22,1,7,6,2022,KKA15,4.440000191,KKA15,7,37,True yeld
MLD04,1,19,5,2004,HRM99,5.310000095,HRM99,5,18,Naive
MLD06,2,22,5,2006,HRM99,6.255000191,HRM99,7,21,True yeld
MLN00,1,27,5,2000,BEE93,8.049999809,BEE93,7,26,True yeld
MLN02,2,12,6,2002,BEE93,7.839999809,BEE93,9,42,True yeld
MLN04,1,26,8,2004,BEE93,6.56,BEE93,11,117,True yeld
MLN07,2,25,5,2007,BEE93,8.28,BEE93,14,24,True yeld
MLN97,1,25,5,1997,BEE93,7.979999809,BEE93,4,24,Naive
MLN98,2,17,6,1998,BEE93,8.580000191,BEE93,5,47,Milk
MLR91,2,12,6,1991,JUG87,6.5,JUG87,4,42,Naive
MLR96,1,17,6,1996,JUG87,7.059999905,JUG87,9,47,Milk
MLR98,1,19,7,1998,JUG87,10.12,JUG87,11,79,True yeld
MLT07,1,29,5,2007,CRM03,8.929999809,CRM03,4,28,Naive
MND99,2,7,6,1999,FDL94,3.500000191,FDL94,5,37,Winter yeld
MNG07,1,29,5,2007,TRT03,5.860000095,TRT03,4,28,Naive
MNG08,2,29,5,2008,TRT03,,TRT03,5,28,Summer yeld
MNG09,1,26,5,2009,TRT03,,TRT03,6,25,Summer yeld
MNG11,2,2,6,2011,TRT03,8.120000191,TRT03,8,32,True yeld
MNG12,2,25,5,2012,TRT03,7.819999619,TRT03,9,24,Summer yeld
MNG13,2,7,6,2013,TRT03,,TRT03,10,37,Milk
MNM07,1,24,5,2007,CHN03,7.6,CHN03,4,23,Naive
MNM09,2,22,5,2009,CHN03,7.280000095,CHN03,6,21,True yeld
MNM11,1,18,5,2011,CHN03,7.839999809,CHN03,8,17,True yeld
MNM12,1,18,5,2012,CHN03,,CHN03,9,17,Summer yeld
MNM13,1,27,5,2013,CHN03,,CHN03,10,26,Milk
MNM14,1,20,5,2014,CHN03,,CHN03,11,19,Summer yeld
MNM15,2,21,5,2015,CHN03,,CHN03,12,20,Milk
MNM16,2,28,5,2016,CHN03,,CHN03,13,27,Milk
MNM17,2,8,6,2017,CHN03,,CHN03,14,38,Milk
MNN05,2,12,6,2005,DIL01,7.440000191,DIL01,4,42,Naive
MNS01,2,25,5,2001,STR96,5.7,STR96,5,24,Naive
MNS03,1,7,6,2003,STR96,7.710000191,STR96,7,37,True yeld
MNS06,2,29,5,2006,STR96,7.539999905,STR96,10,28,True yeld
MNS09,2,29,5,2009,STR96,6.94,STR96,13,28,True yeld
MNT01,1,28,5,2001,SUR95,5.539999905,SUR95,6,27,True yeld
MNT03,2,28,5,2003,SUR95,8.010000381,SUR95,8,27,True yeld
MNT04,1,7,6,2004,SUR95,7.019999809,SUR95,9,37,Milk
MNT06,1,2,6,2006,SUR95,8.659999809,SUR95,11,32,True yeld
MNT08,1,29,5,2008,SUR95,9.2,SUR95,13,28,True yeld
